label,text,predictions
0,<user> Maybe they should actually cut the mask and testing bad culture war crap get COVID spread under control and pass real stimulus bill,0
1,<user> <user> <user> <user> <user> <user> What’s his plan joe was senator for NUMBER years not the fucking president who runs the Country if you can’t tell me his plan your slow for Following him,0
0,<user> <user> <user> I love how you are slamming someone talking about India when they dont live there and voicing your opinions about Kashmir when you dont live there The hypocrisy on this bus is astronomical Anyways blacklivesmatter,0
1,"<user> you really screwed the country on this coronavirus with your lies and your ""I didn’t know"" You knew in January you damn liar NUMBERNUMBER plus lives on your bloody hands Hope you suffer",0
1,— TrumpVideoLibrary —  𝗧𝗥𝗨𝗠𝗣 𝗩𝗜𝗗𝗘𝗢 𝗟𝗜𝗕𝗥𝗔𝗥𝗬  :television: channel NUMBER⃣ 𝗽𝗮𝘁𝗵𝗲𝘁𝗶𝗰 𝗽𝗲𝗼𝗽𝗹𝗲  CREDITS — EveryoneHatesLindsey — <user>  VOTE-NUMBER — <user> — <user>  :collision:DROP VIDEO ON TRUMP:collision: •:backhand_index_pointing_right:<url> tcohITDEyXOEM:backhand_index_pointing_down: <url>,0
0,"<user> <user> <user> As we should the Kurds protected and fought with USMC side by side they are our alias Trump pulled our support  troops away and left them to fight and die on their own ""Never leave a man on the battle field"" ask your military family what that means and you will understand",0
0,<user> <user> Ummm we are in a recession that is driven by an uncontrolled pandemic and our <user> has no fucking plan  Really,0
0,All people should be treated equally regardless of the color of their skin  blacklivesmatter equalityforall stopracism <url>,0
0,Wow Texas has been importing fake medical masks,0
0,<user> just called this a Democrat hoax at his latest hate rally,0
0,Beautiful hand made BlackLivesMatter mask by <user> member Mario Artiga <url>,0
1,<user> Not to mention THEY DIDNT SHOOT GEORGE FLOYD  He was choked to death  Sharing this graph just points out someone’s stupidity  Not that it wasn’t obvious enough already,0
0,<user> Yes Refuse to debate this fool,0
0,<user> Graffiti by the forces of evil antifa BlackLivesMatter CHAZ chazseattle,0
0,<user> <user> He thinks we're stupid Why is <user> badgering amp; interrupting <user> on climate change and every other subject amp; letting <user> blab on amp; on with no facts amp; no pressing back,0
1,<user> <user> NUMBER NUMBERconfirmed cases in America NUMBERNUMBER deaths Bradley because your lunatic boss ignored COVIDNUMBER from the beginning  He didn't shore up preserves in NUMBERNUMBER yrs he did nothing He sent our supply to China depleting stockpile He left America vulnerable when he knew in Dec,0
0,Can’t I just go to sleep and wake up when Biden is Prez Trump knows he only barely won w Hillary’s fake email scandal so now he needs a fake ObamaBiden scandal to try and fool the American people again God help us living through this coverage anyway let alone during COVID,0
1,<user> <user> I wish to be but I don't think Trump will reelect Americans are crazy,0
1,<url> <user> <user> <user> ARE KNOWINGLY KILLING PEOPLE SENDING MEAT PACKERS TO THEIR DEATH GIVING AN UNTESTED DRUG HYDROQUINONE TO VETERANS AND KILLING THEM ALL  NUMBER <user> <user> DYING KIDS IN CAGES SENDING LITTLE BY THEMSELVES KIDNAPPED NUMBER'S,0
0,Watching <user> get eaten alive tonight I can’t help but think about how liberals are going to blame Bernie amp; leftists when he loses <url>,0
0,TRUTH :bomb:  <user>,0
0,Wondering if after last night’s ridiculous display by <user>  my neighbor will remove her BYEDON lawn sign :zany_face:,0
0,<user> You and your nanny huhcheater in more ways than one  <url>,0
1,<user> humiliated himself amp; embarrassed the country AGAIN  He revealed himself to be a weak insecure self involved turd  We must thank him for once again campaigning for the <user> amp; <user>   A lying cheat personally amp; professionally  Just ask <user> <url>,0
0,read this story from my colleagues <user> amp; <user> about recent upticks in coronavirus around the state <url>,0
0,<user> <user> You are not qualified to be the Commander-in-Chief,0
0,Trump and his cronies have put all their monkeys on burying BlackLivesMatter and ANTIFA - do not believe the EXPOSEANTIFA hashtag,0
0,I see more signage a good sign:crossed_fingers:,0
0,This is why I don’t read this crap and do my own homework Fake News :backhand_index_pointing_down::face_with_rolling_eyes:,0
0,<user> Are you kidding Ask <user>  She got you,0
0,Today has gifted us some perspective: we actually have a lot to feel proud of as a country,0
1,VoteAgainstTrump Burn that sht :fire::fire::fire::fire::fire:,0
0,<user> <user> :thinking_face: evidence please Because it appears you’re inflammatory remarks are … false  MAGANUMBERLandslideVictory MAGA Trump LyingLiberals   <url>,0
0,BlackLivesMatter BlackPanthers DCProtest GeorgeFloyd    <user> the fascist,0
0,If they say more than NUMBER they got that shit :face_with_medical_mask:,0
1,Maybe at NUMBERK per year things SHOULD fuckin change,0
0,To be fair everyone in the US had told Trump to shut up at least once in the last four years,0
0,Anyone else sick of the Bert show right now Lol I’m sick of hearing political and coronavirus crap I want drama fishing back please:crying_face:,0
1,he aint black nomore,0
0,TRIGGER WARNING  another one the man was not even resisting but the freakin' police released the dog THIS IS HORRIBLE BlackLivesMatter BLACK_LIVES_MATTER     <url>,0
1,Imagine being this delusional,0
1,James Franklin just said he's not around his family this year bc of Covid That's so sad Man fuck this virus,0
0,There was a difference between an indentured servant and an enslaved individual Enslavement of anyone by anyone is evil What is your pointLow information individuals usually don’t read let alone seek out historical informationBLM Psyop has nothing to do with Black Americans,0
1,<user> This is a bunch of brilliant horseshit Immigrants who refuse to assimilate ala; Ilhan Omar <url> have a negative impact on jobs wage rates the education system and the national identity   MAGA,0
1,John Boyega has BEEN about the shits and I'm here for it :fire: <url>,0
0,<user> Then elect a black as a Pope blacklivesmatter,0
0,Families can't visit their loved ones in nursing homes yet these Democratic Governors are deliberately sending COVID-NUMBER positive people back into nursing homes,0
1,WHOA SHOCKER PUTTING KIDS INSIDE TO FUCKING SPREAD AND DIE DUE TO COVID WOULD HELP SPREAD COVID WHO EVER SAW THIS COMING OBVIOUSLY NOT OUR FUCKING PRESIDENT <url>,0
0,"<user> Saying ""shut up he’s so unpresidential"" to the President is rude and actually very unpresidential  Insanely bad optics your staffers thinking this is ad worthy is poor judgement",0
1,You ain’t black if you know where yo dad at,0
1,<user> <user> Hey asshat I've been voting by mail for NUMBER years Its only an issue because you know your orange God is gonna lose and so does he so he is willing to discredit our entire system rather than admit defeat HE DOES NOT CARE ABOUT YOU,0
1,Holy shit is this bad,0
1,"""Not a great way to use your white privilege ladies That's disgusting""  BlackLivesMatter",0
0,Retweet like crazy  :backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down: <url>,0
1,<user> <user> <user> Oh look another angry trump supporter whos gonna bash and a biden supporteR for no reason and insult them just great,0
0,heyyyy just a daily reminded to keep signing petitions donating if u can calling out racist ppl spreading awareness bc its not over yet blacklivesmatter BLM <url>,0
0,While the Trump administration continues to deny the severity of COVID to their base and the American people they still use it as as excuse to terrorize migrant families AbolishICE,0
0,<user> <user> Vandalism with chalk   Give it up   She already admitted her actions were racist and that she should have minded her own business  Just stop   <url>,0
0,Wow :flushed_face: wow just zzzzzwowzzzers,0
1,<user> Lol you old lefty fool,0
1,This man is a damn idiot smh,0
0,"""Doctors call on Australian Govt to oppose Assange's arbitrary detention  ""JulianAssange's life and health are at heightened risk due to his arbitrary detention during this pandemic That threat will only grow as the coronavirus spreads""""  FreeAssange <url>",0
1,<user> Go for the trump children  They are right there for the picking,0
0,Of course he will  It’s a photo op  Where’s the outcry,0
1,<user> <user> All of you that has tweeted on here talking about Lauren and all the Trump supporters are nothing but crackers Racist Fascist Losers well y'all need to go look in the mirror really close for what y'all are saying about us Cause it's all of y'all that's every bit of it,0
1,Hey guys right now saying u just want to share all opinions while u post racist shit is no better than the people who originally post racist shit  Open your eyes clean out your ears amp; learn from the constructive criticism amp; check your privilege at the door  BlackLivesMatter,0
0,<user> Liar Unbelievable how much you lie,0
0,<user> <user> White supremacy is based on Evolution maybe you should stop teaching it in schools <url>,0
0,You’re never going to get anywhere by looking for a needle in a haystack  You gotta burn the fucking haystack to the ground unless it exposes the needle  BlackLivesMatter,0
